path,import,root,category
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,java.util.LinkedList,java.util.LinkedList,jdk
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.client.gui.GuiButton,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.client.gui.inventory.GuiContainer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.client.resources.I18n,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.inventory.Container,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.inventory.IContainerListener,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraft.inventory.Slot,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraftforge.fml.relauncher.Side,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,net.minecraftforge.fml.relauncher.SideOnly,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.advancedRocketry.api.DataStorage,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.advancedRocketry.util.IDataInventory,zmaster587.advancedRocketry.util,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.libVulpes.inventory.TextureResources,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.libVulpes.inventory.modules.IButtonInventory,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.libVulpes.inventory.modules.ModuleBase,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.libVulpes.inventory.modules.ModuleButton,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,zmaster587.libVulpes.util.IconResource,zmaster587.libVulpes.util,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,java.nio.IntBuffer,java.nio.IntBuffer,jdk
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,javax.annotation.Nonnull,javax.annotation.Nonnull,jdk
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.client.gui.inventory.GuiContainer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraft.world.World,net.minecraft.world,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraftforge.fml.relauncher.Side,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,net.minecraftforge.fml.relauncher.SideOnly,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,zmaster587.advancedRocketry.client.render.ClientDynamicTexture,zmaster587.advancedRocketry.client,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,zmaster587.advancedRocketry.satellite.SatelliteOreMapping,zmaster587.advancedRocketry.satellite,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,zmaster587.libVulpes.inventory.modules.ModuleBase,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,net.minecraft.client.gui.inventory.GuiContainer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,zmaster587.advancedRocketry.client.render.planet.RenderPlanetarySky,zmaster587.advancedRocketry.client,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,zmaster587.advancedRocketry.dimension.DimensionProperties,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,zmaster587.libVulpes.inventory.modules.ModuleBase,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,java.util.*,java.util.*,jdk
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.gui.GuiButton,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.gui.inventory.GuiContainer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.inventory.Container,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.inventory.IContainerListener,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraft.util.math.MathHelper,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraftforge.fml.common.FMLCommonHandler,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraftforge.fml.relauncher.Side,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,net.minecraftforge.fml.relauncher.SideOnly,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.api.ARConfiguration,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.api.Constants,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.api.dimension.IDimensionProperties,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.api.dimension.solar.IGalaxy,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.api.dimension.solar.StellarBody,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.dimension.DimensionManager,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.dimension.DimensionProperties,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.inventory.IPlanetDefiner,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.libVulpes.inventory.GuiModular,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.libVulpes.inventory.modules.*,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,net.minecraft.client.gui.inventory.GuiContainer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,net.minecraft.inventory.Container,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,net.minecraft.inventory.IContainerListener,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,net.minecraft.inventory.IInventory,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,net.minecraft.inventory.Slot,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,zmaster587.advancedRocketry.api.satellite.SatelliteBase,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,zmaster587.libVulpes.inventory.modules.ModuleSlotArray,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,zmaster587.libVulpes.util.IconResource,zmaster587.libVulpes.util,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleStellarBackground.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleStellarBackground.java,net.minecraft.client.gui.inventory.GuiContainer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleStellarBackground.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleStellarBackground.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleStellarBackground.java,zmaster587.libVulpes.inventory.modules.ModuleBase,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/inventory/modules/SlotData.java,javax.annotation.Nonnull,javax.annotation.Nonnull,jdk
src/main/java/zmaster587/advancedRocketry/inventory/modules/SlotData.java,net.minecraft.inventory.IInventory,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/SlotData.java,net.minecraft.inventory.Slot,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/SlotData.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/inventory/modules/SlotData.java,zmaster587.advancedRocketry.item.ItemData,zmaster587.advancedRocketry.item,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,com.mojang.realmsclient.gui.ChatFormatting,com.mojang.realmsclient,third_party
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,javax.annotation.Nonnull,javax.annotation.Nonnull,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,net.minecraft.client.util.ITooltipFlag,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,net.minecraft.nbt.NBTTagCompound,net.minecraft.nbt,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,net.minecraft.world.World,net.minecraft.world,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,zmaster587.libVulpes.LibVulpes,zmaster587.libVulpes.LibVulpes,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,java.util.LinkedList,java.util.LinkedList,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,javax.annotation.Nonnull,javax.annotation.Nonnull,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,javax.annotation.Nullable,javax.annotation.Nullable,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.client.gui.FontRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.client.gui.Gui,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.entity.EntityLivingBase,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.entity.player.EntityPlayer,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.inventory.EntityEquipmentSlot,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.inventory.IInventory,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.item.Item,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.ActionResult,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.DamageSource,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.EnumHand,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.text.ITextComponent,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.text.TextComponentString,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.util.text.TextComponentTranslation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraft.world.World,net.minecraft.world,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraftforge.client.event.RenderGameOverlayEvent,net.minecraftforge.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraftforge.fml.relauncher.Side,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,net.minecraftforge.fml.relauncher.SideOnly,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.advancedRocketry.atmosphere.AtmosphereHandler,zmaster587.advancedRocketry.atmosphere,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.advancedRocketry.atmosphere.AtmosphereType,zmaster587.advancedRocketry.atmosphere,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.advancedRocketry.dimension.DimensionManager,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.advancedRocketry.event.RocketEventHandler,zmaster587.advancedRocketry.event,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.libVulpes.LibVulpes,zmaster587.libVulpes.LibVulpes,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.libVulpes.api.IArmorComponent,zmaster587.libVulpes.api,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.libVulpes.client.ResourceIcon,zmaster587.libVulpes.client,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,javax.annotation.Nonnull,javax.annotation.Nonnull,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.client.gui.Gui,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.entity.EntityLivingBase,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.entity.player.EntityPlayer,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.inventory.EntityEquipmentSlot,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.inventory.IInventory,net.minecraft.inventory,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.item.Item,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.util.DamageSource,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.util.math.MathHelper,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraft.world.World,net.minecraft.world,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraftforge.client.event.RenderGameOverlayEvent,net.minecraftforge.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraftforge.fml.relauncher.Side,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,net.minecraftforge.fml.relauncher.SideOnly,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,zmaster587.advancedRocketry.dimension.DimensionManager,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,zmaster587.libVulpes.api.IArmorComponent,zmaster587.libVulpes.api,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,zmaster587.libVulpes.client.ResourceIcon,zmaster587.libVulpes.client,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,zmaster587.libVulpes.inventory.TextureResources,zmaster587.libVulpes.inventory,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,zmaster587.libVulpes.util.HashedBlockPosition,zmaster587.libVulpes.util,libvulpes
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,io.netty.buffer.ByteBuf,io.netty.buffer,third_party
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,java.util.LinkedList,java.util.LinkedList,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,javax.annotation.Nonnull,javax.annotation.Nonnull,jdk
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.client.util.ITooltipFlag,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.entity.player.EntityPlayer,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.init.Biomes,net.minecraft.init,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.nbt.NBTTagCompound,net.minecraft.nbt,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.util.ActionResult,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.util.EnumHand,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.util.math.BlockPos,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.world.World,net.minecraft.world,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraft.world.biome.Biome,net.minecraft.world,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraftforge.fml.relauncher.Side,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,net.minecraftforge.fml.relauncher.SideOnly,net.minecraftforge.fml,minecraft
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,zmaster587.advancedRocketry.AdvancedRocketry,zmaster587.advancedRocketry.AdvancedRocketry,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,zmaster587.advancedRocketry.api.SatelliteRegistry,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,zmaster587.advancedRocketry.api.satellite.SatelliteBase,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,zmaster587.advancedRocketry.dimension.DimensionManager,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,zmaster587.advancedRocketry.network.PacketSatellite,zmaster587.advancedRocketry.network,upstream_internal
